日期,时间,高,低,价格,开,成交量,成交额,成交笔数
2020/2/17,2020/02/17 15:00,4.92,4.81,4.89,4.81,380318322,1864802752,72850
2020/2/18,2020/02/18 10:30,5.01,4.87,4.96,4.90,587386190,2923400697,86983
2020/2/18,2020/02/18 11:30,4.96,4.86,4.93,4.95,266252046,1311895829,46398
2020/2/18,2020/02/18 14:00,5.09,4.91,5.07,4.92,477910812,2400095856,73557
2020/2/18,2020/02/18 15:00,5.08,5.01,5.04,5.07,247143790,1251924593,50386
2020/2/19,2020/02/19 10:30,5.11,5.00,5.03,5.07,456328843,2312866954,80664
2020/2/19,2020/02/19 11:30,5.03,4.96,5.01,5.03,205814878,1032521676,41638
2020/2/19,2020/02/19 14:00,5.05,4.98,4.99,5.02,149261782,750119722,29309
2020/2/19,2020/02/19 15:00,4.99,4.94,4.94,4.98,242933419,1210294983,52190
2020/2/20,2020/02/20 10:30,5.07,4.94,4.96,4.99,423998849,2130428226,65194
2020/2/20,2020/02/20 11:30,5.11,4.94,5.10,4.97,429982312,2175643257,64059
2020/2/20,2020/02/20 14:00,5.38,5.10,5.35,5.10,769787185,4043178647,154949
2020/2/20,2020/02/20 15:00,5.38,5.28,5.32,5.35,393447858,2107789072,93620
2020/2/21,2020/02/21 10:30,5.63,5.34,5.36,5.43,1102287893,6061319137,233383
2020/2/21,2020/02/21 11:30,5.46,5.35,5.44,5.37,226812596,1232444127,58137
2020/2/21,2020/02/21 14:00,5.46,5.33,5.36,5.45,303002846,1637838121,85974
2020/2/21,2020/02/21 15:00,5.39,5.32,5.33,5.37,286221356,1537108091,77259
2020/2/24,2020/02/24 10:30,5.57,5.40,5.47,5.47,846824056,4671753006,166458
2020/2/24,2020/02/24 11:30,5.59,5.46,5.58,5.46,281689705,1559774949,64281
2020/2/24,2020/02/24 14:00,5.75,5.58,5.71,5.58,524481400,2989539141,115301
2020/2/24,2020/02/24 15:00,5.74,5.65,5.73,5.72,307354159,1756932214,78330
2020/2/25,2020/02/25 10:30,5.82,5.54,5.71,5.58,862454915,4921467015,193140
2020/2/25,2020/02/25 11:30,5.75,5.42,5.60,5.71,538833274,3014998291,138773
2020/2/25,2020/02/25 14:00,5.73,5.60,5.73,5.60,229366310,1307818453,56077
2020/2/25,2020/02/25 15:00,5.83,5.68,5.81,5.73,409606990,2369554954,100607
2020/2/26,2020/02/26 10:30,5.70,5.46,5.54,5.66,772350635,4342014616,195571
2020/2/26,2020/02/26 11:30,5.56,5.42,5.54,5.54,365837338,2013728305,95698
2020/2/26,2020/02/26 14:00,5.57,5.42,5.44,5.55,257090229,1414775047,76026
2020/2/26,2020/02/26 15:00,5.46,5.25,5.35,5.45,626899721,3365701724,167737
2020/2/27,2020/02/27 10:30,5.45,5.23,5.28,5.37,502409237,2693681619,112336
2020/2/27,2020/02/27 11:30,5.40,5.27,5.38,5.28,195913728,1047043454,39323
2020/2/27,2020/02/27 14:00,5.39,5.30,5.31,5.39,174045967,934275187,35717
2020/2/27,2020/02/27 15:00,5.33,5.27,5.27,5.31,187644671,995584184,50352
2020/2/28,2020/02/28 10:30,5.05,4.85,4.87,4.98,968194082,4830586280,194409
2020/2/28,2020/02/28 11:30,4.94,4.85,4.86,4.87,262842848,1290980683,67112
2020/2/28,2020/02/28 14:00,4.99,4.83,4.98,4.86,269397174,1327584012,60996
2020/2/28,2020/02/28 15:00,5.07,4.87,4.88,4.98,369208869,1836936491,84159
2020/3/02,2020/03/02 10:30,5.05,4.92,4.98,4.98,603329060,3017455696,109016
2020/3/02,2020/03/02 11:30,5.10,4.97,5.06,4.97,317449030,1607963266,64832
2020/3/02,2020/03/02 14:00,5.12,5.04,5.12,5.07,300668678,1531861728,53886
2020/3/02,2020/03/02 15:00,5.15,5.06,5.06,5.12,352643538,1809126919,71030
2020/3/03,2020/03/03 10:30,5.29,5.12,5.25,5.17,662854956,3472832132,121617
2020/3/03,2020/03/03 11:30,5.25,5.13,5.14,5.24,291151294,1515525822,65722
2020/3/03,2020/03/03 14:00,5.14,5.04,5.06,5.14,274618580,1401664976,70175
2020/3/03,2020/03/03 15:00,5.09,5.00,5.07,5.06,242833906,1230906881,60846
2020/3/04,2020/03/04 10:30,5.04,4.94,4.97,4.98,390136731,1949274164,88180
2020/3/04,2020/03/04 11:30,4.98,4.92,4.93,4.97,182592890,907077491,50021
2020/3/04,2020/03/04 14:00,4.93,4.83,4.88,4.92,352607604,1725719640,97941
2020/3/04,2020/03/04 15:00,5.00,4.85,5.00,4.88,210428164,1043919335,52909
2020/3/05,2020/03/05 10:30,5.17,5.02,5.06,5.13,435978384,2228148396,99398
2020/3/05,2020/03/05 11:30,5.08,5.02,5.04,5.06,120666664,611795957,32005
2020/3/05,2020/03/05 14:00,5.10,5.02,5.06,5.05,189003618,961526847,43589
2020/3/05,2020/03/05 15:00,5.10,5.05,5.08,5.06,180174248,917997404,48518
2020/3/06,2020/03/06 10:30,5.06,4.96,5.04,5.00,250714223,1263670859,59041
2020/3/06,2020/03/06 11:30,5.24,5.03,5.22,5.04,426217020,2196954108,86069
2020/3/06,2020/03/06 14:00,5.26,5.15,5.18,5.23,304772341,1593962656,75548
2020/3/06,2020/03/06 15:00,5.20,5.10,5.14,5.19,205710326,1062321704,57573
2020/3/09,2020/03/09 10:30,5.03,4.93,4.99,4.98,486282111,2432303237,111777
2020/3/09,2020/03/09 11:30,4.99,4.93,4.94,4.98,226457829,1125373672,66332
2020/3/09,2020/03/09 14:00,4.95,4.85,4.92,4.95,285304966,1402035073,86690
2020/3/09,2020/03/09 15:00,4.94,4.86,4.88,4.92,234605090,1151354159,69220
2020/3/10,2020/03/10 10:30,4.95,4.79,4.82,4.79,409873248,1995961045,92761
2020/3/10,2020/03/10 11:30,4.90,4.75,4.90,4.82,248533107,1199127995,63345
2020/3/10,2020/03/10 14:00,5.00,4.90,4.96,4.90,353502039,1760578633,71530
2020/3/10,2020/03/10 15:00,5.01,4.95,5.01,4.96,229558437,1147904441,52082
2020/3/11,2020/03/11 10:30,5.03,4.93,4.95,5.02,341066600,1702625288,74645
2020/3/11,2020/03/11 11:30,4.96,4.90,4.95,4.94,176161783,872443983,37384
2020/3/11,2020/03/11 14:00,4.95,4.86,4.87,4.94,219681476,1079294019,58724
2020/3/11,2020/03/11 15:00,4.89,4.85,4.86,4.87,234058914,1142916928,65340
2020/3/12,2020/03/12 10:30,4.76,4.65,4.68,4.72,509619060,2407158425,133000
2020/3/12,2020/03/12 11:30,4.72,4.66,4.67,4.68,178060706,837177697,49144
2020/3/12,2020/03/12 14:00,4.69,4.56,4.60,4.67,332114965,1537292334,97209
2020/3/12,2020/03/12 15:00,4.62,4.51,4.59,4.59,326281369,1496925069,91305
2020/3/13,2020/03/13 10:30,4.46,4.21,4.43,4.28,656156427,2834983454,156160
2020/3/13,2020/03/13 11:30,4.47,4.34,4.35,4.43,180194380,797671918,46144
2020/3/13,2020/03/13 14:00,4.58,4.39,4.45,4.39,306915220,1388925080,64101
2020/3/13,2020/03/13 15:00,4.48,4.42,4.47,4.44,168394597,754079003,44298
2020/3/16,2020/03/16 10:30,4.48,4.33,4.34,4.48,481995277,2126899637,116846
2020/3/16,2020/03/16 11:30,4.38,4.32,4.33,4.34,127125426,555397203,34878
2020/3/16,2020/03/16 14:00,4.34,4.17,4.18,4.34,356539282,1522124034,102269
2020/3/16,2020/03/16 15:00,4.19,4.10,4.13,4.19,374246945,1558957809,110595
2020/3/17,2020/03/17 10:30,4.25,4.04,4.16,4.17,597881833,2495593267,114009
2020/3/17,2020/03/17 11:30,4.27,4.14,4.27,4.16,267476138,1131612902,57301
2020/3/17,2020/03/17 14:00,4.28,4.16,4.17,4.27,162586242,688072386,40686
2020/3/17,2020/03/17 15:00,4.23,4.15,4.23,4.17,135192982,570439881,34602
2020/3/18,2020/03/18 10:30,4.29,4.22,4.24,4.25,351170806,1501335643,71733
2020/3/18,2020/03/18 11:30,4.33,4.24,4.31,4.24,176135332,758558427,35606
2020/3/18,2020/03/18 14:00,4.31,4.17,4.21,4.31,195823949,832723095,49426
2020/3/18,2020/03/18 15:00,4.21,4.09,4.11,4.21,241879540,1006405331,66108
2020/3/19,2020/03/19 10:30,4.16,4.08,4.09,4.11,334249909,1382320245,61751
2020/3/19,2020/03/19 11:30,4.12,3.99,4.04,4.09,305890666,1245060311,66417
2020/3/19,2020/03/19 14:00,4.13,4.01,4.10,4.04,228822067,936468245,45793
2020/3/19,2020/03/19 15:00,4.21,4.09,4.16,4.10,252148506,1053396144,57121
2020/3/20,2020/03/20 10:30,4.22,4.11,4.11,4.21,309738150,1291872438,65888
2020/3/20,2020/03/20 11:30,4.12,4.07,4.10,4.12,138667548,570808685,38404
2020/3/20,2020/03/20 14:00,4.12,4.08,4.09,4.10,111252616,458115580,22340
2020/3/20,2020/03/20 15:00,4.18,4.09,4.18,4.10,318925587,1331657158,46730
2020/3/23,2020/03/23 10:30,4.05,3.96,3.98,3.99,449465703,1806811102,117442
2020/3/23,2020/03/23 11:30,4.01,3.97,4.01,3.98,144989246,581093654,32676
2020/3/23,2020/03/23 14:00,4.02,3.89,3.90,4.01,255851830,1015962879,71756
2020/3/23,2020/03/23 15:00,3.93,3.85,3.92,3.91,337360270,1317982068,92522
2020/3/24,2020/03/24 10:30,4.01,3.91,3.92,4.00,323222781,1282970493,66852
2020/3/24,2020/03/24 11:30,3.92,3.87,3.89,3.91,153094825,598899680,36345
2020/3/24,2020/03/24 14:00,3.90,3.79,3.86,3.88,228705199,882158408,59171
2020/3/24,2020/03/24 15:00,3.95,3.85,3.93,3.85,220005636,866824155,46350
2020/3/25,2020/03/25 10:30,4.06,3.97,4.04,4.01,503024478,2034866696,103202
2020/3/25,2020/03/25 11:30,4.04,4.00,4.00,4.03,120781328,487746164,26400
2020/3/25,2020/03/25 14:00,4.03,3.98,4.02,4.01,135786434,547028087,28222
2020/3/25,2020/03/25 15:00,4.04,4.01,4.03,4.03,185231029,750028383,42296
2020/3/26,2020/03/26 10:30,4.01,3.93,3.98,4.00,276435978,1101315277,61824
2020/3/26,2020/03/26 11:30,4.00,3.95,3.95,3.98,95008901,379353159,21827
2020/3/26,2020/03/26 14:00,3.98,3.93,3.94,3.95,145998851,579366020,33338
2020/3/26,2020/03/26 15:00,3.95,3.92,3.93,3.93,142583620,563479497,38447
2020/3/27,2020/03/27 10:30,4.01,3.93,3.94,3.99,193603088,771531647,39902
2020/3/27,2020/03/27 11:30,4.00,3.93,4.00,3.94,121072231,483050149,24230
2020/3/27,2020/03/27 14:00,4.01,3.96,3.98,4.01,100412183,402019116,22691
2020/3/27,2020/03/27 15:00,3.98,3.93,3.93,3.97,118409717,469964359,31549
2020/3/30,2020/03/30 10:30,3.81,3.70,3.74,3.80,430515597,1619081347,103842
2020/3/30,2020/03/30 11:30,3.74,3.66,3.70,3.74,240619877,892814088,63263
2020/3/30,2020/03/30 14:00,3.79,3.70,3.76,3.70,129892223,489567126,31715
2020/3/30,2020/03/30 15:00,3.77,3.71,3.74,3.77,167280282,627499433,36609
2020/3/31,2020/03/31 10:30,3.79,3.70,3.74,3.78,250305828,944175584,51039
2020/3/31,2020/03/31 11:30,3.75,3.71,3.73,3.74,72162623,270640743,17278
2020/3/31,2020/03/31 14:00,3.75,3.70,3.71,3.72,121303932,453558813,23011
2020/3/31,2020/03/31 15:00,3.72,3.68,3.69,3.71,170845607,635048577,38476
2020/4/01,2020/04/01 10:30,3.82,3.66,3.78,3.68,451466989,1708367707,83043
2020/4/01,2020/04/01 11:30,3.88,3.77,3.85,3.79,324387301,1250306689,66610
2020/4/01,2020/04/01 14:00,3.85,3.77,3.78,3.84,134365115,513982123,35215
2020/4/01,2020/04/01 15:00,3.78,3.76,3.78,3.77,122409507,464093852,32550
2020/4/02,2020/04/02 10:30,3.82,3.72,3.78,3.74,258682208,981450832,42447
2020/4/02,2020/04/02 11:30,3.82,3.77,3.80,3.78,126085006,481390078,19991
2020/4/02,2020/04/02 14:00,3.81,3.77,3.81,3.81,113538813,433006630,20745
2020/4/02,2020/04/02 15:00,3.88,3.81,3.88,3.81,315888572,1223989343,70281
2020/4/03,2020/04/03 10:30,3.87,3.80,3.81,3.86,256003033,985642993,50641
2020/4/03,2020/04/03 11:30,3.83,3.80,3.81,3.81,95802932,367592997,17579
2020/4/03,2020/04/03 14:00,3.81,3.79,3.80,3.81,78421286,299445159,20398
2020/4/03,2020/04/03 15:00,3.82,3.78,3.80,3.80,117605732,449252273,27212
2020/4/07,2020/04/07 10:30,3.93,3.86,3.92,3.90,374902809,1468767312,69807
2020/4/07,2020/04/07 11:30,3.94,3.90,3.90,3.93,131654194,518769603,27772
2020/4/07,2020/04/07 14:00,3.92,3.90,3.92,3.91,86480172,340018786,21447
2020/4/07,2020/04/07 15:00,3.93,3.91,3.92,3.92,143229031,564121469,34409
2020/4/08,2020/04/08 10:30,3.93,3.88,3.91,3.88,194101851,762708863,39682
2020/4/08,2020/04/08 11:30,3.92,3.89,3.91,3.91,82219119,322771161,15908
2020/4/08,2020/04/08 14:00,3.95,3.91,3.93,3.91,117546426,463992615,24661
2020/4/08,2020/04/08 15:00,3.94,3.89,3.92,3.93,127185533,499996163,24951
2020/4/09,2020/04/09 10:30,3.95,3.91,3.93,3.94,140443260,554709061,30079
2020/4/09,2020/04/09 11:30,3.93,3.90,3.91,3.93,85375900,335597201,19365
2020/4/09,2020/04/09 14:00,3.92,3.90,3.92,3.91,57031539,224158986,14535
2020/4/09,2020/04/09 15:00,3.92,3.90,3.90,3.92,85385011,335477078,21395
2020/4/10,2020/04/10 10:30,3.90,3.82,3.83,3.89,202206566,781523929,49152
2020/4/10,2020/04/10 11:30,3.85,3.79,3.80,3.84,116974598,448508495,29712
2020/4/10,2020/04/10 14:00,3.80,3.77,3.79,3.80,120791582,459590893,34446
2020/4/10,2020/04/10 15:00,3.80,3.77,3.78,3.78,111907399,425686651,28231
2020/4/13,2020/04/13 10:30,3.76,3.71,3.74,3.75,118564546,445053932,30034
2020/4/13,2020/04/13 11:30,3.75,3.73,3.74,3.74,47332047,177841616,14022
2020/4/13,2020/04/13 14:00,3.74,3.71,3.72,3.73,70230664,262772616,20847
2020/4/13,2020/04/13 15:00,3.73,3.71,3.72,3.72,60972578,228042756,19928
2020/4/14,2020/04/14 10:30,3.77,3.73,3.76,3.74,115974517,437564211,24681
2020/4/14,2020/04/14 11:30,3.78,3.75,3.76,3.76,56015518,212236120,13009
2020/4/14,2020/04/14 14:00,3.78,3.75,3.77,3.77,61041791,231231809,14387
2020/4/14,2020/04/14 15:00,3.82,3.77,3.82,3.77,145033717,553315385,30815
2020/4/15,2020/04/15 10:30,3.87,3.79,3.86,3.82,190225472,732295143,34673
2020/4/15,2020/04/15 11:30,3.87,3.82,3.86,3.85,106728359,412887746,19648
2020/4/15,2020/04/15 14:00,3.87,3.82,3.83,3.86,94328992,364635249,21847
2020/4/15,2020/04/15 15:00,3.84,3.80,3.82,3.83,97576740,374318471,22883
2020/4/16,2020/04/16 10:30,3.80,3.74,3.80,3.78,151677224,574636788,30616
2020/4/16,2020/04/16 11:30,3.83,3.77,3.77,3.79,70044899,267542019,13286
2020/4/16,2020/04/16 14:00,3.80,3.77,3.79,3.78,45736023,174044552,9602
2020/4/16,2020/04/16 15:00,3.80,3.78,3.79,3.80,106765457,406433665,20647
2020/4/17,2020/04/17 10:30,3.94,3.83,3.90,3.83,461154664,1807134638,94266
2020/4/17,2020/04/17 11:30,3.91,3.87,3.89,3.90,90857072,355340940,21678
2020/4/17,2020/04/17 14:00,3.90,3.88,3.90,3.89,95572433,373901432,20747
2020/4/17,2020/04/17 15:00,3.90,3.86,3.87,3.89,142094337,553285900,32492
2020/4/20,2020/04/20 10:30,3.86,3.76,3.79,3.86,353411281,1350841551,64128
2020/4/20,2020/04/20 11:30,3.82,3.79,3.81,3.80,54834484,209686536,11906
2020/4/20,2020/04/20 14:00,3.82,3.79,3.81,3.82,70990818,271703995,16965
2020/4/20,2020/04/20 15:00,3.84,3.81,3.83,3.82,97481784,374848055,21339
2020/4/21,2020/04/21 10:30,3.80,3.76,3.76,3.80,156229653,593067726,38834
2020/4/21,2020/04/21 11:30,3.78,3.74,3.74,3.76,109922865,415551276,27660
2020/4/21,2020/04/21 14:00,3.76,3.74,3.76,3.74,82620740,311365058,20715
2020/4/21,2020/04/21 15:00,3.79,3.75,3.78,3.76,72158136,273767830,16925
2020/4/22,2020/04/22 10:30,3.80,3.73,3.78,3.75,112461630,425794672,25842
2020/4/22,2020/04/22 11:30,3.78,3.75,3.76,3.77,40401144,152916112,10545
2020/4/22,2020/04/22 14:00,3.79,3.75,3.77,3.76,88109574,334522062,15610
2020/4/22,2020/04/22 15:00,3.79,3.77,3.79,3.77,86280834,328011004,17479
2020/4/23,2020/04/23 10:30,3.81,3.75,3.77,3.81,134632472,510732089,27003
2020/4/23,2020/04/23 11:30,3.77,3.75,3.75,3.76,51247200,193697747,11450
2020/4/23,2020/04/23 14:00,3.77,3.75,3.76,3.75,57619319,217892527,12511
2020/4/23,2020/04/23 15:00,3.77,3.74,3.75,3.76,94247689,355540735,25352
2020/4/24,2020/04/24 10:30,3.77,3.71,3.72,3.74,141641664,531921156,30550
2020/4/24,2020/04/24 11:30,3.73,3.69,3.69,3.72,94194300,351613945,23609
2020/4/24,2020/04/24 14:00,3.70,3.66,3.68,3.70,166942100,617524351,43524
2020/4/24,2020/04/24 15:00,3.69,3.66,3.68,3.68,118940041,439028212,33985
2020/4/27,2020/04/27 10:30,3.71,3.66,3.68,3.68,125786800,466227451,27701
2020/4/27,2020/04/27 11:30,3.69,3.67,3.68,3.68,45791376,169332199,9567
2020/4/27,2020/04/27 14:00,3.68,3.66,3.68,3.67,79449200,293300895,16384
2020/4/27,2020/04/27 15:00,3.68,3.64,3.65,3.67,119363380,438820940,30647
2020/4/28,2020/04/28 10:30,3.63,3.34,3.48,3.62,592769253,2071616246,124133
2020/4/28,2020/04/28 11:30,3.55,3.47,3.55,3.47,145645366,514099548,27943
2020/4/28,2020/04/28 14:00,3.56,3.50,3.53,3.55,96267622,340216917,21546
2020/4/28,2020/04/28 15:00,3.54,3.51,3.53,3.53,93455234,330341993,23506
2020/4/29,2020/04/29 10:30,3.56,3.47,3.53,3.50,130254792,460426673,30248
2020/4/29,2020/04/29 11:30,3.54,3.50,3.51,3.53,47465131,167605231,12950
2020/4/29,2020/04/29 14:00,3.61,3.51,3.59,3.52,206253792,738396397,40914
2020/4/29,2020/04/29 15:00,3.60,3.54,3.56,3.59,121970367,436453666,22083
2020/4/30,2020/04/30 10:30,3.68,3.58,3.67,3.58,314862041,1154928302,60138
2020/4/30,2020/04/30 11:30,3.74,3.65,3.70,3.66,240058428,892673017,43088
2020/4/30,2020/04/30 14:00,3.74,3.70,3.72,3.70,136658729,511132374,29939
2020/4/30,2020/04/30 15:00,3.77,3.71,3.74,3.72,215249379,809832061,47786
2020/5/06,2020/05/06 10:30,3.78,3.66,3.76,3.68,312529755,1172733434,53673
2020/5/06,2020/05/06 11:30,3.79,3.73,3.79,3.75,169426438,639968118,24515
2020/5/06,2020/05/06 14:00,3.81,3.78,3.81,3.79,138664993,529375716,32426
2020/5/06,2020/05/06 15:00,3.81,3.78,3.80,3.80,149250014,570101147,30256
2020/5/07,2020/05/07 10:30,3.85,3.76,3.78,3.82,263226815,1006186239,52265
2020/5/07,2020/05/07 11:30,3.80,3.77,3.79,3.78,59338317,225809141,14333
2020/5/07,2020/05/07 14:00,3.79,3.74,3.76,3.78,113709900,429618208,25327
2020/5/07,2020/05/07 15:00,3.77,3.75,3.75,3.76,80238237,303317874,18135
2020/5/08,2020/05/08 10:30,3.86,3.77,3.82,3.78,293458909,1129754446,61603
2020/5/08,2020/05/08 11:30,3.84,3.82,3.83,3.83,83140263,320253948,18853
2020/5/08,2020/05/08 14:00,3.86,3.82,3.83,3.83,153162241,591406304,29794
2020/5/08,2020/05/08 15:00,3.85,3.82,3.84,3.84,138634075,534363036,28100
2020/5/11,2020/05/11 10:30,4.01,3.86,3.98,3.88,594171365,2361210724,120206
2020/5/11,2020/05/11 11:30,3.98,3.95,3.95,3.98,108560400,432964812,29325
2020/5/11,2020/05/11 14:00,3.96,3.90,3.92,3.95,149860969,591096295,34316
2020/5/11,2020/05/11 15:00,3.93,3.88,3.93,3.92,152097518,597904244,36699
2020/5/12,2020/05/12 10:30,3.95,3.84,3.88,3.94,243136803,948199485,50041
2020/5/12,2020/05/12 11:30,3.88,3.84,3.85,3.87,84786829,329246549,18904
2020/5/12,2020/05/12 14:00,3.90,3.83,3.89,3.84,109599906,425692557,24900
2020/5/12,2020/05/12 15:00,3.90,3.87,3.90,3.90,78524473,306863910,18307
2020/5/13,2020/05/13 10:30,3.89,3.84,3.85,3.86,165036441,639625555,31659
2020/5/13,2020/05/13 11:30,3.87,3.83,3.84,3.85,71131379,275063965,15560
2020/5/13,2020/05/13 14:00,3.86,3.83,3.86,3.83,67933283,262855302,14463
2020/5/13,2020/05/13 15:00,3.92,3.85,3.88,3.85,185891866,726109761,30815
2020/5/14,2020/05/14 10:30,3.88,3.83,3.84,3.84,148154347,573324026,34059
2020/5/14,2020/05/14 11:30,3.89,3.84,3.87,3.85,79554849,309218200,16249
2020/5/14,2020/05/14 14:00,3.88,3.84,3.85,3.88,77817783,301169596,16582
2020/5/14,2020/05/14 15:00,3.88,3.83,3.84,3.86,135893973,525981613,25357
2020/5/15,2020/05/15 10:30,3.88,3.81,3.86,3.86,155720833,601381207,26962
2020/5/15,2020/05/15 11:30,3.94,3.84,3.93,3.86,272016969,1065638529,44015
2020/5/15,2020/05/15 14:00,3.97,3.91,3.92,3.93,224917115,891118157,43056
2020/5/15,2020/05/15 15:00,3.94,3.90,3.91,3.92,116573111,459242986,26767
2020/5/18,2020/05/18 10:30,3.90,3.79,3.86,3.90,372671910,1438144278,59430
2020/5/18,2020/05/18 11:30,3.86,3.83,3.84,3.86,65478680,252877774,14704
2020/5/18,2020/05/18 14:00,3.85,3.80,3.82,3.84,147925761,567887813,30641
2020/5/18,2020/05/18 15:00,3.82,3.76,3.78,3.81,267895489,1019100372,64468
2020/5/19,2020/05/19 10:30,3.85,3.79,3.84,3.82,174524139,671455615,32146
2020/5/19,2020/05/19 11:30,3.84,3.80,3.82,3.84,60064450,230649996,12808
2020/5/19,2020/05/19 14:00,3.84,3.81,3.84,3.82,94202032,362395699,15625
2020/5/19,2020/05/19 15:00,3.84,3.81,3.83,3.83,109643922,421928744,19952
2020/5/20,2020/05/20 10:30,3.94,3.81,3.90,3.84,397532607,1554251787,73916
2020/5/20,2020/05/20 11:30,3.96,3.89,3.89,3.89,249069415,984869532,47558
2020/5/20,2020/05/20 14:00,3.91,3.88,3.89,3.90,82425068,322325213,17500
2020/5/20,2020/05/20 15:00,3.89,3.86,3.89,3.88,116227524,452846183,24665
2020/5/21,2020/05/21 10:30,3.93,3.85,3.86,3.92,187320241,730969901,34597
2020/5/21,2020/05/21 11:30,3.92,3.86,3.87,3.86,112518248,440170500,18132
2020/5/21,2020/05/21 14:00,3.92,3.85,3.86,3.87,124898856,487185775,20883
2020/5/21,2020/05/21 15:00,3.87,3.82,3.85,3.87,138049208,533111815,31214
2020/5/22,2020/05/22 10:30,3.84,3.78,3.78,3.83,217199728,830341515,43562
2020/5/22,2020/05/22 11:30,3.81,3.78,3.79,3.78,89104131,339360645,22448
2020/5/22,2020/05/22 14:00,3.79,3.73,3.76,3.78,135710214,512053597,34734
2020/5/22,2020/05/22 15:00,3.78,3.75,3.75,3.76,106581366,402779611,25141
2020/5/25,2020/05/25 10:30,3.74,3.68,3.71,3.73,155451464,579718199,33454
2020/5/25,2020/05/25 11:30,3.72,3.68,3.69,3.71,63669714,236451878,15974
2020/5/25,2020/05/25 14:00,3.70,3.68,3.68,3.70,46589910,172761118,15214
2020/5/25,2020/05/25 15:00,3.69,3.67,3.69,3.69,63338816,234457793,20653
2020/5/26,2020/05/26 10:30,3.75,3.70,3.74,3.71,102989414,385959267,22009
2020/5/26,2020/05/26 11:30,3.74,3.71,3.73,3.73,38540354,144322617,8001
2020/5/26,2020/05/26 14:00,3.75,3.72,3.74,3.73,64829361,243403617,12283
2020/5/26,2020/05/26 15:00,3.76,3.73,3.75,3.74,72640087,273619515,15684
2020/5/27,2020/05/27 10:30,3.76,3.69,3.69,3.76,105783924,395410086,21882
2020/5/27,2020/05/27 11:30,3.71,3.68,3.70,3.69,53912903,200323640,11411
2020/5/27,2020/05/27 14:00,3.71,3.69,3.70,3.70,29064947,108149134,7903
2020/5/27,2020/05/27 15:00,3.70,3.68,3.69,3.70,60199141,223414104,15057
2020/5/28,2020/05/28 10:30,3.74,3.68,3.69,3.69,120449505,449233654,20959
2020/5/28,2020/05/28 11:30,3.70,3.64,3.64,3.69,90611510,334114652,23176
2020/5/28,2020/05/28 14:00,3.66,3.63,3.64,3.64,59128502,216672971,15656
2020/5/28,2020/05/28 15:00,3.69,3.64,3.68,3.65,63125145,232973192,12913
2020/5/29,2020/05/29 10:30,3.76,3.64,3.74,3.67,187532692,699347722,30459
2020/5/29,2020/05/29 11:30,3.75,3.71,3.71,3.74,87560700,329096184,15010
2020/5/29,2020/05/29 14:00,3.74,3.71,3.71,3.72,43790871,163909354,8856
